,nadq100,nadq_comp,sp500,rus2000,VIX,30yr_yield,10yr_yield,5yr_yield,copper,oil,gold,Dollar
0,11636.80078125,11390.080078125,3423.639892578125,1563.59521484375,22.639999389648438,1.347999930381775,0.6399999856948853,0.2720000147819519,2.9260001182556152,42.41999816894531,1945.9000244140625,93.05500030517578
1,11564.8583984375,11324.9521484375,3417.050048828125,1562.6483154296875,22.770000457763672,1.3450000286102295,0.6360000371932983,0.2709999978542328,2.9159998893737793,42.56999969482422,1937.300048828125,93.15499877929688
2,11616.8681640625,11366.68359375,3419.77001953125,1562.921142578125,22.600000381469727,1.3289999961853027,0.625,0.2639999985694885,2.924499988555908,42.56999969482422,1937.699951171875,93.20999908447266
3,11613.037109375,11365.0615234375,3420.75,1561.86669921875,22.459999084472656,1.347999930381775,0.6439999938011169,0.2789999842643738,2.926500082015991,42.380001068115234,1938.300048828125,93.23999786376953
4,11596.8330078125,11350.2509765625,3420.320068359375,1560.8433837890625,22.549999237060547,1.3529999256134033,0.6480000019073486,0.2789999842643738,2.926500082015991,42.619998931884766,1935.800048828125,93.26499938964844
5,11596.103515625,11350.4736328125,3421.889892578125,1563.14990234375,22.579999923706055,1.3489999771118164,0.6460000276565552,0.2770000100135803,2.9230000972747803,42.41999816894531,1934.5999755859375,93.29000091552734
6,11628.5068359375,11381.1943359375,3432.090087890625,1568.2369384765625,22.34000015258789,1.350000023841858,0.6460000276565552,0.2800000011920929,2.924499988555908,42.41999816894531,1934.4000244140625,93.28500366210938
7,11619.3349609375,11371.484375,3430.489990234375,1564.8406982421875,23.149999618530273,1.4049999713897705,0.6980000138282776,0.3109999895095825,2.9210000038146973,43.220001220703125,1929.0999755859375,93.07499694824219
8,11668.2021484375,11410.9306640625,3433.68994140625,1560.8341064453125,22.790000915527344,1.406999945640564,0.699999988079071,0.30799999833106995,2.928999900817871,43.06999969482422,1923.5999755859375,93.1449966430664
9,11659.634765625,11405.666015625,3431.330078125,1562.3919677734375,22.950000762939453,1.4210000038146973,0.7150000333786011,0.31700000166893005,2.935499906539917,43.2400016784668,1925.699951171875,93.12000274658203
10,11680.6279296875,11426.564453125,3435.75,1564.5648193359375,22.56999969482422,1.402999997138977,0.6969999670982361,0.30399999022483826,2.935499906539917,43.34000015258789,1922.0999755859375,93.18000030517578
11,11691.369140625,11437.74609375,3438.820068359375,1566.653076171875,22.520000457763672,1.3880000114440918,0.6850000023841858,0.29600000381469727,2.934999942779541,43.310001373291016,1926.9000244140625,93.12999725341797
12,11714.9541015625,11460.619140625,3443.1201171875,1570.6734619140625,22.059999465942383,1.3899999856948853,0.6850000023841858,0.29600000381469727,2.938999891281128,43.27000045776367,1935.0,93.01000213623047
13,11723.3017578125,11467.7880859375,3443.530029296875,1571.3785400390625,22.100000381469727,1.3880000114440918,0.6820000410079956,0.2919999957084656,2.940999984741211,43.36000061035156,1935.4000244140625,93.02999877929688
14,11812.10546875,11543.150390625,3452.179931640625,1568.000244140625,21.760000228881836,1.4290000200271606,0.7150000333786011,0.3089999854564667,2.9595000743865967,43.540000915527344,1943.0999755859375,93.05000305175781
15,11864.2890625,11585.4208984375,3457.510009765625,1564.036865234375,21.549999237060547,1.4189999103546143,0.7059999704360962,0.3059999942779541,2.9614999294281006,43.529998779296875,1946.5999755859375,92.98500061035156
16,11947.3125,11650.6181640625,3471.550048828125,1564.486328125,21.559999465942383,1.430999994277954,0.7150000333786011,0.31199997663497925,2.9600000381469727,43.400001525878906,1947.800048828125,93.0250015258789
